Timestamp;Ви працюєте зараз в ІТ?;Де ви зараз живете? ;В якій області ви зараз живете?;Зарплата у $$$ за місяць, лише ставка після сплати податків;Ваша стать;Ваш вік;Яка у вас освіта?;Чи є у вас науковий ступінь? ;Знання англійської мови;Оберіть вашу посаду;Ваш тайтл;Ваша спеціалізація;Вкажіть вашу спеціалізацію;Оберіть вашу спеціалізацію;Ваша посада;Оберіть вашу посаду2;Ваша посада3;Ваша посада4;Ваша посада5;Ваша посада6;Ваша посада7;Чи використовуєте ви у своїй роботі мови програмування (одну чи декілька)?;Основна мова програмування;Вкажіть вашу основну спеціалізацію;В якій сфері працюєте?;Тип компанії;Загальний стаж роботи за спеціальністю
12.26.2022 14:34:32;Так, працюю full-time;В Україні;Львів чи область;500;Чоловік;23;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Manual QA;;;;;;;;;Ні, не використовую;;;E-commerce, Retail;Аутстафінгова;Пів року
12.26.2022 14:36:36;Так, працюю full-time;В Україні;Київ чи область;1150;Чоловік;24;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.);Middle;;;UI/UX Designer;;;;;;;;;;;Adtech / Advertising, E-commerce, Mobile;Аутсорсингова;3 роки
12.26.2022 14:37:40;Так, працюю full-time;В Україні;Київ чи область;2000;Чоловік;32;Вища (бакалавр, спеціаліст, магістр);Немає;Advanced;Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.);Senior;;;Game Designer;;;;;;;;;;;GameDev;Продуктова;7 років
12.26.2022 14:37:55;Так, працюю full-time;В Україні;Львів чи область;3830;Жінка;30;Вища (бакалавр, спеціаліст, магістр);Немає;Advanced;Marketing, SEO, Copywriter;Head;;;;Other;;;;;;;;;;Інша;Аутсорсингова;9 років
12.26.2022 14:38:16;Так, працюю full-time;В Україні;Львів чи область;6500;Чоловік;32;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Tech Lead;;;;;;;;;;;;TypeScript;Back-end  розробка;Fintech / Banking;Стартап;10 років
12.26.2022 14:38:20;Так, працюю full-time;В Україні;Одеса чи область;2400;Чоловік;27;Вища (бакалавр, спеціаліст, магістр);Немає;Pre-Intermediate;Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.);Middle;;;Game Designer;;;;;;;;;;;GameDev, Mobile;Продуктова;4 роки
12.26.2022 14:43:07;Так, працюю full-time;В Україні;Київ чи область;600;Чоловік;30;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Junior;;Manual QA;;;;;;;;;Ні, не використовую;;;GameDev;Аутсорсингова;7 років
12.26.2022 14:48:21;Так, працюю full-time;В Україні;Київ чи область;956;Чоловік;36;Вища (бакалавр, спеціаліст, магістр);Немає;Pre-Intermediate;Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager;Middle;;;;;;Project Manager;;;;;Ні, не використовую;;;Media;Аутсорсингова;2 роки
12.26.2022 14:50:34;Так, працюю full-time;В Україні;Львів чи область;5000;Чоловік;25;Середня;Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;C# / .NET;Back-end  розробка;Blockchain, Gambling, High Load Systems;Аутсорсингова;5 років
12.26.2022 14:51:09;Так, працюю full-time;В Україні;Київ чи область;1400;Чоловік;28;Середня;Немає;Intermediate;Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.);Middle;;;UI/UX Designer;;;;;;;;;;;Insurance, Logistics, Public services / Government;Аутсорсингова;3 роки
12.26.2022 14:52:53;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;10000;Чоловік;40;Дві вищі;Немає;Upper-Intermediate;СTO, Director of Engineering, Program Director, CEO, (co-)founder;Head;;;;;;;;;;Program Director;Ні, не використовую;;;GameDev;Продуктова;15 і більше років
12.26.2022 15:02:20;Так, працюю full-time;В Україні;Ужгород чи Закарпатська область;1500;Чоловік;30;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.);Middle;;;Animator;;;;;;;;;;;GameDev, Media, Mobile;Аутсорсингова;4 роки
12.26.2022 15:05:12;Так, працюю full-time;В Україні;Київ чи область;5000;Чоловік;30;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Game Developer / Programmer;Team Lead;Gameplay Programmer;;;;;;;;;;;C++;Інше;GameDev;Аутстафінгова;5 років
12.26.2022 15:06:08;Так, працюю full-time;В Україні;Одеса чи область;430;Чоловік;22;Ще студент вишу;Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Junior;;;;;;;;;;;;TypeScript;Back-end  розробка;Gambling;Аутсорсингова;Пів року
12.26.2022 15:06:16;Так, працюю full-time;В Україні;Київ чи область;1100;Жінка;26;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Sales Manager;Middle;;;;;;;;;;;;;;GameDev;Аутсорсингова;Пів року
12.26.2022 15:07:28;Так, працюю full-time;В Україні;Івано-Франківськ чи область;1850;Чоловік;38;Вища (бакалавр, спеціаліст, магістр);Немає;Pre-Intermediate;Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.);Middle;;;3D Artist;;;;;;;;;;;GameDev;Продуктова;8 років
12.26.2022 15:12:54;Ні, тимчасово не працюю;В Україні;Київ чи область;2350;Чоловік;39;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Game Developer / Programmer;Middle;Programmer;;;;;;;;;;;C# / .NET;Mobile  розробка;GameDev;Продуктова;4 роки
12.26.2022 15:13:09;Так, працюю full-time;В Україні;Львів чи область;1000;Жінка;27;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Junior;;Manual QA;;;;;;;;;Ні, не використовую;;;Mobile;Аутсорсингова;2 роки
12.26.2022 15:14:28;Так, працюю full-time;В Україні;Київ чи область;2000;Жінка;27;Вища (бакалавр, спеціаліст, магістр);Немає;Pre-Intermediate;Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.);Немає тайтлу;;;Game Designer;;;;;;;;;;;GameDev, Mobile;Продуктова;2 роки
12.26.2022 15:15:24;Так, я фрилансер;За кордоном (переїхали через війну, але планую повернутися);;3500;Чоловік;23;Середня;Немає;Upper-Intermediate;Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.);Middle;;;Character Artist;;;;;;;;;;;GameDev;Продуктова;4 роки
12.26.2022 15:18:20;Так, працюю full-time;В Україні;Житомир чи область;450;Жінка;41;Дві вищі;Немає;Pre-Intermediate;HR/Recruiter;Немає тайтлу;;;;;Talent Researcher/Sourcer;;;;;;;;;Інша;Аутсорсингова;1,5 року
12.26.2022 15:19:25;Так, працюю full-time;В Україні;Київ чи область;1400;Чоловік;26;Дві вищі;Немає;Pre-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;1С;Full Stack розробка;Retail;Продуктова;4 роки
12.26.2022 15:19:59;Так, працюю full-time;В Україні;Дніпро чи область;5000;Чоловік;37;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;Ruby;Back-end  розробка;Medtech / Healthcare, Telecom, Інша;Аутсорсингова;4 роки
12.26.2022 15:24:09;Так, працюю full-time;В Україні;Львів чи область;2900;Чоловік;27;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Senior;;Manual QA;;;;;;;;;Ні, не використовую;;;Cloud Computing, Medtech / Healthcare, Інша;Аутсорсингова;Менше як 3 місяці
12.26.2022 15:25:35;Так, працюю full-time;В Україні;Київ чи область;750;Чоловік;31;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;Java;Full Stack розробка;ERP, Public services / Government;Аутсорсингова;Менше як 3 місяці
12.26.2022 15:26:46;Так, працюю full-time;В Україні;Київ чи область;4000;Чоловік;27;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;Python;Back-end  розробка;Adtech / Advertising, Big Data;Аутстафінгова;3 роки
12.26.2022 15:28:46;Так, працюю full-time;В Україні;Київ чи область;2500;Чоловік;35;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;JavaScript;Front-end  розробка;Fintech / Banking;Продуктова;5 років
12.26.2022 15:29:58;Так, працюю full-time;В Україні;Черкаси чи область;4000;Чоловік;22;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Team Lead;;;;;;;;;;;;TypeScript;Front-end  розробка;Fintech / Banking;Аутсорсингова;5 років
12.26.2022 15:31:21;Так, працюю full-time;В Україні;Київ чи область;1500;Чоловік;33;Вища (бакалавр, спеціаліст, магістр);Немає;Pre-Intermediate;SysAdmin;Middle;;;;;;;;;;;Так, використовую;Python;DevOps;Telecom;Продуктова;4 роки
12.26.2022 15:31:56;Так, працюю full-time;В Україні;Хмельницький чи область;600;Жінка;32;Вища (бакалавр, спеціаліст, магістр);Немає;Pre-Intermediate;HR/Recruiter;Junior;;;;;HR Manager;;;;;;;;;E-commerce, Logistics, Mobile;Аутсорсингова;2 роки
12.26.2022 15:32:21;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;5000;Чоловік;25;Середня спеціальна;Немає;Advanced;Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.);Team Lead;;;Product Designer;;;;;;;;;;;Fintech / Banking, Medtech / Healthcare;Аутсорсингова;9 років
12.26.2022 15:38:18;Так, працюю full-time;В Україні;Тернопіль чи область;1600;Жінка;37;Вища (бакалавр, спеціаліст, магістр);Немає;Advanced;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Manual QA;;;;;;;;;Ні, не використовую;;;Insurance, Інша;Аутсорсингова;3 роки
12.26.2022 15:40:36;Так, працюю full-time;В Україні;Київ чи область;2500;Чоловік;30;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Game Developer / Programmer;Middle;Programmer;;;;;;;;;;;C# / .NET;Mobile  розробка;GameDev;Продуктова;2 роки
12.26.2022 15:41:26;Так, працюю full-time;В Україні;Львів чи область;2450;Жінка;32;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Senior;;Manual QA;;;;;;;;;Ні, не використовую;;;Insurance;Аутсорсингова;7 років
12.26.2022 15:42:17;Так, працюю full-time;В Україні;Київ чи область;2000;Чоловік;31;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;Java;Back-end  розробка;Fintech / Banking;Аутсорсингова;1,5 року
12.26.2022 15:44:45;Так, працюю full-time;В Україні;Київ чи область;3500;Чоловік;28;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Game Developer / Programmer;Senior;Programmer;;;;;;;;;;;C# / .NET;Full Stack розробка;GameDev;Продуктова;8 років
12.26.2022 15:48:44;Так, працюю full-time;В Україні;Київ чи область;2500;Чоловік;35;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Team Lead;;;;;;;;;;;;C# / .NET;Back-end  розробка;Fintech / Banking, Media;Аутсорсингова;13 років
12.26.2022 15:49:58;Ні, тимчасово не працюю;В Україні;Харків чи область;1200;Жінка;29;Вища (бакалавр, спеціаліст, магістр);Немає;Elementary;Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.);Немає тайтлу;;;3D Artist;;;;;;;;;;;GameDev;Інша;7 років
12.26.2022 15:50:04;Так, працюю full-time;В Україні;Київ чи область;1700;Чоловік;31;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;JavaScript;Mobile  розробка;Logistics, Medtech / Healthcare, Mobile;Аутстафінгова;2 роки
12.26.2022 15:50:54;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;1550;Чоловік;24;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Customer Success;Manager;;;;;;;;;;;;;;Інша;Стартап;Менше як 3 місяці
12.26.2022 15:55:07;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;5000;Чоловік;26;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.);Senior;;;VFX Artist;;;;;;;;;;;GameDev, Mobile;Продуктова;5 років
12.26.2022 15:55:53;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;4300;Жінка;45;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Tech Lead;;Automation QA;;;;;;;;;Так, використовую;Java;QA;E-commerce, Mobile, Security;Аутсорсингова;15 і більше років
12.26.2022 15:56:21;Так, працюю part-time;За кордоном (переїхали через війну, але планую повернутися);;1100;Чоловік;20;Ще студент вишу;Немає;Advanced;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;TypeScript;Front-end  розробка;Blockchain, Gambling;Стартап;1,5 року
12.26.2022 15:56:40;Так, працюю full-time;В Україні;Харків чи область;2900;Чоловік;28;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;TypeScript;Front-end  розробка;Logistics, Machine Learning;Стартап;5 років
12.26.2022 15:57:34;Так, працюю full-time;В Україні;Львів чи область;1400;Чоловік;19;Ще студент вишу;Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;C++;Full Stack розробка;Media;Аутсорсингова;2 роки
12.26.2022 16:01:08;Так, працюю part-time;За кордоном (переїхали через війну, але планую повернутися);;500;Жінка;20;Ще студент вишу;Немає;Advanced;Analyst (Business, Data, System);Junior;;;;;;;Business Analyst;;;;Ні, не використовую;;;Blockchain;Продуктова;1 рік
12.26.2022 16:02:18;Так, я фрилансер;В Україні;Харків чи область;700;Жінка;30;Вища (бакалавр, спеціаліст, магістр);Немає;Elementary;Customer Success;Middle;;;;;;;;;;;;;;Інша;Інша;1 рік
12.26.2022 16:04:30;Так, працюю full-time;В Україні;Київ чи область;5700;Чоловік;32;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Team Lead;;;;;;;;;;;;Java;Back-end  розробка;Public services / Government;Аутсорсингова;10 років
12.26.2022 16:04:54;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;1400;Жінка;45;Дві вищі;Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Junior;;Manual QA;;;;;;;;;Ні, не використовую;;;Data Science, Інша;Аутсорсингова;1 рік
12.26.2022 16:05:05;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;8500;Чоловік;30;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Architect;;;;;;;;;;;;Go;Back-end  розробка;Fintech / Banking;Продуктова;9 років
12.26.2022 16:06:09;Так, працюю full-time;В Україні;Суми чи область;1500;Чоловік;32;Вища (бакалавр, спеціаліст, магістр);Немає;Elementary;Support;Немає тайтлу;;;;;;;;;;;Так, використовую;Python;DevOps;Інша;Продуктова;3 роки
12.26.2022 16:07:39;Так, працюю full-time;В Україні;Львів чи область;1400;Чоловік;20;Ще студент вишу;Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Junior;;;;;;;;;;;;C;Інше;Embedded, Internet of Things, Telecom;Аутсорсингова;1,5 року
12.26.2022 16:13:53;Так, працюю full-time;В Україні;Дніпро чи область;400;Чоловік;28;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;SysAdmin;Junior;;;;;;;;;;;Так, використовую;Інша мова;DevOps;Agriculture, Hardware, Security;Інша;6 років
12.26.2022 16:14:11;Так, працюю full-time;В Україні;Київ чи область;1800;Чоловік;29;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Automation QA;;;;;;;;;Так, використовую;Java;QA;Fintech / Banking;Аутсорсингова;2 роки
12.26.2022 16:22:01;Так, працюю full-time;В Україні;Луцьк чи Волинська область;1700;Чоловік;20;Середня;Немає;Upper-Intermediate;Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.);Middle;;;3D Artist;;;;;;;;;;;GameDev;Аутсорсингова;1,5 року
12.26.2022 16:22:14;Так, працюю full-time;В Україні;Одеса чи область;1130;Чоловік;24;Вища (бакалавр, спеціаліст, магістр);Немає;Advanced;Analyst (Business, Data, System);Junior;;;;;;;Business Analyst;;;;Ні, не використовую;;;Automotive, E-commerce;Продуктова;1,5 року
12.26.2022 16:30:37;Так, працюю full-time;В Україні;Черкаси чи область;1200;Чоловік;27;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Junior;;Manual QA;;;;;;;;;Ні, не використовую;;;Logistics, Medtech / Healthcare, Mobile;Аутсорсингова;1,5 року
12.26.2022 16:31:11;Так, працюю full-time;В Україні;Львів чи область;1200;Чоловік;23;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Manual QA;;;;;;;;;Ні, не використовую;;;Medtech / Healthcare;Аутсорсингова;2 роки
12.26.2022 16:31:24;Так, працюю full-time;В Україні;Київ чи область;2500;Чоловік;32;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Senior;;General QA;;;;;;;;;Так, використовую;Java;QA;Media, Mobile;Стартап;5 років
12.26.2022 16:31:29;Так, працюю full-time;В Україні;Дніпро чи область;3500;Жінка;31;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Team Lead;;General QA;;;;;;;;;Так, використовую;Swift;QA;E-commerce;Продуктова;8 років
12.26.2022 16:31:32;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;400;Жінка;22;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Intern/Trainee;;Automation QA;;;;;;;;;Так, використовую;C# / .NET;QA;Blockchain, Security;Продуктова;Менше як 3 місяці
12.26.2022 16:31:44;Так, працюю full-time;В Україні;Одеса чи область;1000;Жінка;25;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Junior;;Manual QA;;;;;;;;;Ні, не використовую;;;Інша;Продуктова;4 роки
12.26.2022 16:31:56;Так, працюю full-time;В Україні;Рівне чи область;1500;Жінка;28;Дві вищі;Немає;Upper-Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Manual QA;;;;;;;;;Ні, не використовую;;;E-commerce;Аутсорсингова;2 роки
12.26.2022 16:32:11;Так, працюю full-time;В Україні;Київ чи область;700;Жінка;25;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Junior;;Manual QA;;;;;;;;;Ні, не використовую;;;E-commerce, Інша;Аутсорсингова;Пів року
12.26.2022 16:33:06;Так, працюю full-time;В Україні;Київ чи область;650;Чоловік;22;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Junior;;General QA;;;;;;;;;Так, використовую;Java;QA;Big Data, Fintech / Banking, Mobile;Продуктова;2 роки
12.26.2022 16:33:07;Так, працюю full-time;В Україні;Запоріжжя чи область;800;Чоловік;33;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Manual QA;;;;;;;;;Ні, не використовую;;;E-commerce, Mobile;Аутсорсингова;4 роки
12.26.2022 16:33:24;Так, працюю full-time;В Україні;Київ чи область;2400;Чоловік;30;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Manual QA;;;;;;;;;Так, використовую;JavaScript;QA;Travel;Продуктова;3 роки
12.26.2022 16:33:45;Так, працюю full-time;В Україні;Львів чи область;5500;Чоловік;27;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;Go;Back-end  розробка;Security, Інша;Продуктова;6 років
12.26.2022 16:34:34;Так, працюю full-time;В Україні;Львів чи область;1700;Чоловік;30;Вища (бакалавр, спеціаліст, магістр);Немає;Advanced;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Manual QA;;;;;;;;;Ні, не використовую;;;GameDev;Інша;2 роки
12.26.2022 16:35:18;Так, працюю full-time;В Україні;Львів чи область;1700;Чоловік;35;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Manual QA;;;;;;;;;Так, використовую;Python;QA;E-commerce, Internet of Things;Інша;1,5 року
12.26.2022 16:35:42;Так, працюю full-time;В Україні;Львів чи область;600;Чоловік;23;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Junior;;Manual QA;;;;;;;;;Так, використовую;Python;QA;Embedded, Internet of Things, Telecom;Аутсорсингова;Пів року
12.26.2022 16:35:59;Так, працюю full-time;В Україні;Київ чи область;520;Жінка;31;Середня спеціальна;Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Junior;;Manual QA;;;;;;;;;Так, використовую;SQL;QA;Telecom;Аутсорсингова;Менше як 3 місяці
12.26.2022 16:36:28;Так, працюю full-time;В Україні;Дніпро чи область;1050;Чоловік;33;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Junior;;Manual QA;;;;;;;;;Ні, не використовую;;;Інша;Аутсорсингова;11 років
12.26.2022 16:37:21;Так, працюю full-time;В Україні;Київ чи область;4080;Чоловік;31;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;PHP;Back-end  розробка;Adtech / Advertising, High Load Systems;Продуктова;8 років
12.26.2022 16:37:28;Так, працюю full-time;В Україні;Рівне чи область;2150;Чоловік;29;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Automation QA;;;;;;;;;Так, використовую;Python;QA;Embedded;Аутстафінгова;3 роки
12.26.2022 16:37:51;Так, працюю full-time;В Україні;Київ чи область;2100;Чоловік;21;Ще студент вишу;Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;C# / .NET;Back-end  розробка;Fintech / Banking;Аутсорсингова;2 роки
12.26.2022 16:37:55;Так, працюю full-time;В Україні;Львів чи область;650;Жінка;20;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Manual QA;;;;;;;;;Ні, не використовую;;;E-commerce, Mobile, Інша;Продуктова;1,5 року
12.26.2022 16:38:16;Так, працюю full-time;В Україні;Хмельницький чи область;220;Чоловік;22;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Intern/Trainee;;Manual QA;;;;;;;;;Ні, не використовую;;;Інша;Фріланс;Менше як 3 місяці
12.26.2022 16:39:56;Так, працюю full-time;В Україні;Суми чи область;450;Чоловік;27;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Junior;;Manual QA;;;;;;;;;Ні, не використовую;;;ERP;Продуктова;3 місяці
12.26.2022 16:41:02;Так, працюю full-time;В Україні;Чернівці чи область;1200;Чоловік;34;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;DevOps, SRE;Junior;;;;;;;;;DevOps Engineer;;Так, використовую;Python;DevOps;Security, Інша;Аутсорсингова;1,5 року
12.26.2022 16:41:27;Так, працюю full-time;В Україні;Львів чи область;1500;Чоловік;20;Ще студент вишу;Немає;Intermediate;DevOps, SRE;Junior;;;;;;;;;DevOps Engineer;;Так, використовую;Python;DevOps;Big Data, Cloud Computing, Security;Аутсорсингова;1,5 року
12.26.2022 16:42:04;Так, працюю full-time;В Україні;Вінниця чи область;950;Чоловік;33;Дві вищі;Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Manual QA;;;;;;;;;Ні, не використовую;;;Інша;Аутсорсингова;1,5 року
12.26.2022 16:42:17;Так, працюю full-time;В Україні;Івано-Франківськ чи область;2450;Жінка;24;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Senior;;Manual QA;;;;;;;;;Ні, не використовую;;;Інша;Аутсорсингова;3 роки
12.26.2022 16:42:23;Так, працюю full-time;В Україні;Київ чи область;500;Жінка;27;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Intern/Trainee;;Manual QA;;;;;;;;;Ні, не використовую;;;GameDev;Стартап;Менше як 3 місяці
12.26.2022 16:43:08;Так, працюю full-time;В Україні;Львів чи область;405;Жінка;23;Вища (бакалавр, спеціаліст, магістр);Немає;Pre-Intermediate;HR/Recruiter;Junior;;;;;Recruiter;;;;;;;;;Інша;Продуктова;Пів року
12.26.2022 16:43:18;Так, працюю full-time;В Україні;Полтава чи область;1500;Чоловік;32;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;General QA;;;;;;;;;Так, використовую;JavaScript;QA;Інша;Стартап;3 роки
12.26.2022 16:47:26;Так, працюю full-time;В Україні;Київ чи область;1200;Чоловік;31;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Junior;;Manual QA;;;;;;;;;Ні, не використовую;;;Gambling;Продуктова;1 рік
